company_logo_url,company_logo_text,company_name,relation_to_event,event_url,company_revenue,n_employees,company_phone,company_founding_year,company_address,company_industry,company_overview,homepage_url,linkedin_company_url,homepage_base_url,company_logo_url_on_event_page,company_logo_match_flag
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/far-east-hospitality-trust-d95a810a,Far East Hospitality,Far East Hospitality Trust (FEHT),sponsor,https://ahiceconference.com/southeastasia/,$76 million,11.0,(656) 833-6688,,"1 Netheravon Rd, Singapore 508502, SG","Public Relations and Communications Services,  Finance General,  Finance","Far East Hospitality Trust (FEHT) Information
Far East Hospitality Trust consists of Far East Hospitality Real Estate Investment Trust (Far East H-REIT) and Far East Hospitality Business Trust (Far East H-BT). Far East H-REIT holds 7 Hotels and 4 Serviced Residences and is managed by the REIT Manager, FEO Hospitality Asset Management Pte. Ltd.
View Top Employees from Far East Hospitality Trust (FEHT)",http://www.fehtrust.com,,fehtrust.com,https://ahiceconference.com/southeastasia/wp-content/uploads/sites/2/2023/12/221110_FEH_Logo_CMYK_CMYK-Color.png,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/far-east-hospitality-management-s-pte-ltd-1a8b111d,Far East Hospitality,Far East Hospitality Management (S) Pte Ltd,sponsor,https://ahiceconference.com/southeastasia/,,"1,001-5,000 employees",,,,Hospitality,"We have a vision at Far East Hospitality: Home Grown, World Class-to export the distinctiveness of our Brands through the development of our People. We are defined by our Values-Business with grace, Unity, Integrity, Loyalty and Diligence-and are always on the look out to collaborate with those who share them. With a combined managed portfolio of more than 15,500 rooms across over 95 hotels and serviced residences in seven countries, we strive to extend our signature brand of Singapore-inspired hospitality to a new generation of mid-tier business and leisure travellers. Join us and be part of the Singapore success story.",https://www.fareasthospitality.com/,https://sg.linkedin.com/company/far-east-hospitality/about,fareasthospitality.com,https://ahiceconference.com/southeastasia/wp-content/uploads/sites/2/2023/12/221110_FEH_Logo_CMYK_CMYK-Color.png,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/ihg-hotels-resorts-e0935c1e,IHG HOTELS & RESORTS,IHG Hotels & Resorts,partner,https://ahiceconference.com/southeastasia/,$1.7 billion,"10,001+",+44 1895 512000,2003,,Hospitality,"Hotels, Resorts, Hospitality, and Food & Beverage",http://www.ihgplc.com,https://www.linkedin.com/company/ihghotels&resorts/about,ihgplc.com,https://ahiceconference.com/southeastasia/wp-content/uploads/sites/2/2023/12/ahice_aotearoa_sponsor_ihg-1-Edited.png,yes
https://media.licdn.com/dms/image/C560BAQEWPg-YOK9CVw/company-logo_200_200/0/1631332864181?e=1727308800&v=beta&t=WqmCgQ-rUaMYuSMR8RrkH7N-hClvRbvi1TXACUpctV0,dyson,Dyson,sponsor,https://ahiceconference.com/southeastasia/,,"10,001+",,1993,,"Appliances, Electrical, and Electronics Manufacturing","Global Technology company, Engineering, Solving everyday problems, Product design, Innovation, Technology, Health and beauty, Robotics, AI, Data, Machine learning, Power electronics, Digital, Invention, Product development, Iteration, Motors, Software, and Energy Storage",http://careers.dyson.com,https://sg.linkedin.com/company/dyson/about,dyson.com,https://ahiceconference.com/southeastasia/wp-content/uploads/sites/2/2024/01/DYSON_LOGO.jpg,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/godot-engine-b5a3c105,naumi GROUP,Godot Engine,sponsor,https://ahiceconference.com/southeastasia/,,71.0,,2014,,"Computer Games,  Business Services General,  Business Services","Godot Engine Information
Godot Engine is a not-for profit organization, fiscally sponsored by the Godot Foundation. It consists of hundreds of developers and contributors all around the world working to create a free and open source game engine under the MIT license.
View Top Employees from Godot Engine",http://www.godotengine.org,,godotengine.org,https://ahiceconference.com/southeastasia/wp-content/uploads/sites/2/2024/01/NAUMI_GROUP_LOGO_MIDNIGHT-2.png,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/sketchup-33f4fb00,naumi GROUP,SketchUp,sponsor,https://ahiceconference.com/southeastasia/,$24 million,379.0,(303) 546-1100,2000,"10368 Westmoor Dr, Westminster, Colorado 80021, US","Software,  Software Development,  3D Technology,  Multimedia and Design Software,  3D Modeling,  Software Development & Design,  Hardware,  Architectural Visualization,  Design and Visualization,  Enterprise Software,  Construction and Fabrication Documents,  Information Technology","SketchUp Information
With over 33 million users, SketchUp, is the premier design software among creative professionals across architecture, interior design, construction, and more. Creativity, flexibility, and connected workflows are at the core of SketchUp and allow users to actualize big idea concepts. From interior projects and custom home builds to intricate, energy-efficient buildings, SketchUp makes it easy to get your creative juices flowing to define, refine, and build out those award-winning designs. Facilitate cross-functional efficiency with 3D modeling and markups, pre-built parametrically configurable objects, task assignments, 2D documentation, virtual reality viewing, clash detection, and sustainability tools to ensure your net-zero goals are met. The future is yours to build. 3D Modeling Software | Architecture | Design | 3D Design Software | Digital Design A Trimble Product.
View Top Employees from SketchUp",https://www.sketchup.com,,sketchup.com,https://ahiceconference.com/southeastasia/wp-content/uploads/sites/2/2024/01/NAUMI_GROUP_LOGO_MIDNIGHT-2.png,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/national-association-for-music-education-nafme-a57c0a69,naumi GROUP,National Association for Music Education (NAfME),sponsor,https://ahiceconference.com/southeastasia/,$10.4 million,105.0,(703) 860-4000,1907,"585 Grove St Ste 145 # 711, Herndon, Virginia 20170, US","Education,  Education General,  Music Education Advocacy,  Music Education Resources,  Professional Development For Music Teachers,  Public Awareness Campaigns For Music Education,  Music Education","National Association for Music Education (NAfME) Information
The National Association for Music Education (NAfME) is a collaborative community that supports music educators and advocates for equitable access to music education. The only association that addresses all aspects of music education, NAfME, together with its affiliated state music education associations, advocates at the national, state, and local levels and provides resources and opportunities for teachers, students, parents, and administrators. Founded in 1907 and representing more than 53,000 members teaching millions of students, NAfME advances the music education profession and promotes lifelong experiences in music.
View Top Employees from National Association for Music Education (NAfME)",https://nafme.org,,nafme.org,https://ahiceconference.com/southeastasia/wp-content/uploads/sites/2/2024/01/NAUMI_GROUP_LOGO_MIDNIGHT-2.png,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/northrop-grumman-b561e313,naumi GROUP,Northop Grumman,sponsor,https://ahiceconference.com/southeastasia/,$35.3 billion,102.0,(703) 280-2900,1939,"2980 Fairview Park Dr, Falls Church, Virginia 22042, US","Information Technology,  Defense and Space Manufacturing,  Management Consulting,  Data Integration,  Engineering,  Business Services,  Data and Analytics,  Electronics,  Software,  Military,  Security,  Systems Engineering,  Privacy and Security,  Software Engineering,  Contracts,  Supply Chain,  Manufacturing,  Logistics,  Aerospace,  Defense,  Unmanned Systems,  C4Isr,  Cyber,  Cyber Security,  Advanced Electronics,  Directed Energy,  Space","Northop Grumman Information
Northop Grumman is a Computer Software company located in 1858 Paseo San Luis, Sierra Vista, Arizona, United States.
View Top Employees from Northop Grumman",https://www.northropgrumman.com/,,northropgrumman.com,https://ahiceconference.com/southeastasia/wp-content/uploads/sites/2/2024/01/NAUMI_GROUP_LOGO_MIDNIGHT-2.png,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/mondaycom-49f33719,naumi GROUP,monday.com,sponsor,https://ahiceconference.com/southeastasia/,$6.8 million,2308.0,(201) 778-4567,2012,"40 Namal, Tel Aviv, Tel Aviv 63506, IL","Collaboration,  Project Management,  Software,  SaaS,  Software Development,  Software Development & Design,  Business/Productivity Software,  Automation/Workflow Software,  Team Management,  Task Management,  Communication,  Production Tracking","monday.com Information
The monday.com Work OS is a low code- no code platform that democratizes the power of software so organizations can easily build work management tools and software applications to fit their every need. The platform intuitively connects people to processes and systems, empowering teams to excel in every aspect of their work while creating an environment of transparency in business. monday.com has offices in Tel Aviv, New York, Miami, Chicago, Denver, London, Warsaw, Sydney, Melbourne, São Paulo, and Tokyo. The platform is fully customizable to suit any business vertical and is currently used by over 186,000 customers across 200 industries in over 200 countries and territories.
View Top Employees from monday.com",https://www.monday.com,,monday.com,https://ahiceconference.com/southeastasia/wp-content/uploads/sites/2/2024/01/NAUMI_GROUP_LOGO_MIDNIGHT-2.png,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/ovolo-hotels-135dab62,ovolo,Ovolo Hotels,sponsor,https://ahiceconference.com/southeastasia/,$23 million,"501-1,000",+61 7 3253 6999,2002,,Hospitality,"The Ovolo Group is a collection of contemporary hotels that keep you connected to the little luxuries you love, all effortlessly included. The company prides itself on being in touch with the modern traveller through award-winning interior designs, detail-driven comforts, complimentary value-added services like the mini bar and breakfast, with cutting-edge technology. Ovolo Hotels have been acknowledged for Hotel and Accommodation Excellence, receiving the accolade ""Hotel Brand of the Year"", at the 2019 and 2020 HM Awards.",www.ovolohotels.com,https://www.linkedin.com/company/ovolo-hotel-group/about,ovolohotels.com,https://ahiceconference.com/southeastasia/wp-content/uploads/sites/2/2024/01/OvoloHotels_BW_logo.jpg,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/uol-group-limited-e189fa06,PAN PACIFIC HOTELS GROUP,UOL Group Limited,partner,https://ahiceconference.com/southeastasia/,$847 million,138.0,(656) 255-0233,1963,"101 Thomson Road #33-00 United Sq, Singapore, Singapore 307591, SG","Real Estate,  Hotels and Resorts","UOL Group Limited Information
UOL Group Limited (UOL) is one of Singapore’s leading public-listed property companies with total assets of about $22 billion. We have a diversified portfolio of development and investment properties, hotels, and serviced suites in Asia, Oceania, Europe, North America and Africa. With a track record of over 60 years, UOL strongly believes in delivering product excellence and quality service in all our business ventures. Our unwavering commitment to architectural and quality excellence is reflected in all our developments, winning us prestigious prizes such as the FIABCI Prix d’Excellence Award, Aga Khan Award for Architecture, Urban Land Institute Awards for Excellence and President’s Design Award. UOL, through hotel subsidiary Pan Pacific Hotels Group Limited (PPHG), owns three acclaimed brands namely “Pan Pacific”, PARKROYAL COLLECTION, and PARKROYAL. PPHG currently owns and/or manages over 40 hotels and serviced suites in Asia, Oceania, Europe and North America with over 14,000 rooms. Our Singapore-listed property subsidiary, Singapore Land Group Limited (SingLand), owns an extensive portfolio of prime commercial assets and hotels in Singapore. UOL values and recognises our people as the leading asset. The culture of competitiveness, commitment, competency, creativity, collaboration, and caring, shapes our people and drives us forward.
View Top Employees from UOL Group Limited",http://www.uol.com.sg,,uol.com.sg,https://ahiceconference.com/southeastasia/wp-content/uploads/sites/2/2024/01/Pan-Pacific-Hotels-Group-Horizontal-2C-EN-Black-Text-Gold-Palm-No-Background.png,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/parkroyal-monash-melbourne-e5848d0d,PAN PACIFIC HOTELS GROUP,Pan Pacific Hotels Group,partner,https://ahiceconference.com/southeastasia/,$450 million,"5,001-10,000 employees",(656) 808-1180,2009,"101 Thomson Road 33-00, United Square 307591, SG",Hospitality,"Pan Pacific Hotels Group is a member of Singapore-listed UOL Group Limited, one of Asia's most established hotel and property companies with an outstanding portfolio of investment and development properties. Based in Singapore, Pan Pacific Hotels Group owns and/or manages nearly 50 hotels, resorts and serviced suites including those under development in 29 cities across Asia, Oceania, North America and Europe.",http://www.panpacific.com,https://sg.linkedin.com/company/pan-pacific-hotels-group/about,panpacific.com,https://ahiceconference.com/southeastasia/wp-content/uploads/sites/2/2024/01/Pan-Pacific-Hotels-Group-Horizontal-2C-EN-Black-Text-Gold-Palm-No-Background.png,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/group-rci-1b385634,RCI,RCI,sponsor,https://ahiceconference.com/southeastasia/,$681 million,"1,001-5,000",(317) 805-8000,1974,,Travel Arrangements,"Your First-Stop Travel Shop. We're powering a new kind of network. Taking the best of our knowledge as industry leaders, and supercharging it with forward-thinking additions to our portfolio. Our members get the best deals on resorts, hotels, cruises, flights, car rentals, and activities all in one travel source: RCI.com. We're travel experts and we're dedicated to getting our members from points A to B to sea — and everywhere in between.",http://www.rci.com,https://www.linkedin.com/company/rci-linkedin/about,rci.com,https://ahiceconference.com/southeastasia/wp-content/uploads/sites/2/2024/01/RCI-Logo-01.png,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/un-tourism-9b1142bc,Tourism Fiji,World Tourism Organization (UNWTO),sponsor,https://ahiceconference.com/southeastasia/,$26 million,487.0,+34 915 67 81 00,1975,"42 C/ Poeta Joan Maragall, Madrid, Madrid 28020, ES","International Trade and Development,  Charitable Organizations & Foundations,  Association,  Organizations,  Leisure,  Community and Lifestyle,  Tourism,  Travel and Tourism,  Travel","World Tourism Organization (UNWTO) Information
UN Tourism is the United Nations agency responsible for the promotion of responsible, sustainable and universally accessible tourism. As the leading international organization in the field of tourism, UNWTO promotes tourism as a driver of economic growth, inclusive development and environmental sustainability and offers leadership and support to the sector in advancing knowledge and tourism policies worldwide. UNWTO encourages the implementation of the Global Code of Ethics for Tourism, to maximize tourism’s socio-economic contribution while minimizing its possible negative impacts, and is committed to promoting tourism as an instrument in achieving the Sustainable Development Goals (SDGs), geared towards reducing poverty and fostering sustainable development. UNWTO generates market knowledge, promotes competitive and sustainable tourism policies and instruments, fosters tourism education and training, and works to make tourism an effective tool for development through technical assistance projects in over 100 countries around the world.
View Top Employees from World Tourism Organization (UNWTO)",http://www.unwto.org,,unwto.org,https://ahiceconference.com/southeastasia/wp-content/uploads/sites/2/2024/01/TF_Corp_1_Primary_RGB_Stacked_LauBlue-min.png,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/tourism-australia-b0b1df57,Tourism Fiji,Tourism Australia,sponsor,https://ahiceconference.com/southeastasia/,$75 million,661.0,+61 2 6272 6968,2004,"Level 28, 180 George Street, Sydney, New South Wales 2000, AU","Marketing Services,  Information Collection & Delivery,  Media & Internet,  Travel Agencies & Services,  Consumer Services","Tourism Australia Information
Tourism Australia is the Australian Government agency responsible for attracting international visitors to Australia, both for leisure and business events. The organisation is active in around 15 key markets and activities include advertising, PR and media programs, trade shows and industry programs, consumer promotions, online communications and consumer research.
View Top Employees from Tourism Australia",http://www.tourism.australia.com,,australia.com,https://ahiceconference.com/southeastasia/wp-content/uploads/sites/2/2024/01/TF_Corp_1_Primary_RGB_Stacked_LauBlue-min.png,yes
https://media.licdn.com/dms/image/C560BAQHWNa20fYb8UA/company-logo_200_200/0/1678375298675/the_trilogy_hotel_montgomery_logo?e=1727308800&v=beta&t=1l8MjaohmWz5spxVtpAC7jEPOnQDg09e0gOx0_dcCNE,Trilogy Hotels,The Trilogy Hotel-Montgomery,sponsor,https://ahiceconference.com/southeastasia/,,11-50,,,,Hotels and Motels,"Welcome to Trilogy Hotel Montgomery, Autograph Collection—a premier destination for travelers and guests who want the best that life has to offer. After five years of redevelopment, Trilogy Hotel reopened in 2023 with a brand-new look and feel. The three-building hotel, located in the heart of the city, has undergone a complete overhaul and now welcomes guests with open arms and incredible experiences.",trilogyhotelmontgomery.com,https://www.linkedin.com/company/the-trilogy-hotel-montgomery/about,trilogyhotelmontgomery.com,https://ahiceconference.com/southeastasia/wp-content/uploads/sites/2/2024/01/Trilogy-Hotels-Green-font-white-background.png,yes
https://media.licdn.com/dms/image/D560BAQES2Db0y3Gt_g/company-logo_200_200/0/1706583187075/trilogy_hotels_logo?e=1727308800&v=beta&t=FqXSBY-TsIbFhnFosgWAjJeiU_aXG3LyVuttqC4mLo8,Trilogy Hotels,Trilogy Hotels,sponsor,https://ahiceconference.com/southeastasia/,,2-10,,2023,,Hospitality,"Trilogy Hotels provides hotel owners and hotel brands with an operating platform for investment-grade assets where hotel operations are managed independently by Trilogy's experienced team. Hotel brands may, under a franchise agreement, provide strong globally established branding, marketing, distribution, and loyalty programs. Trilogy manages the hotel operations and drives the operational and profit performance on behalf of an owner. The company also provides access to operational systems, training, and team development.",https://trilogyhotels.com.au/,https://au.linkedin.com/company/trilogy-hotels/about,trilogyhotels.com.au,https://ahiceconference.com/southeastasia/wp-content/uploads/sites/2/2024/01/Trilogy-Hotels-Green-font-white-background.png,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/vanity-group-04410c14,VANITY GROUP,VANITY GROUP,sponsor,https://ahiceconference.com/southeastasia/,$10 million,109.0,+61 2 9557 7644,2011,"4-6 Meeks Road, Marrickville, New South Wales 2204, AU","Personal Care Product Manufacturing,  Cosmetics, Beauty Supply & Personal Care Products,  Consumer Goods,  Manufacturing","VANITY GROUP Information
VANITY GROUP is dedicated to elevating guest cosmetics from essential items to an experience that rivals even the sweetest suite. Now one of the world’s most influential luxury amenity providers, VANITY GROUP has offices in London, Sydney, Dubai and Shanghai. Renowned as hospitality’s house of beauty, VANITY GROUP partners include the most sought-after fashion, beauty, premium skincare, fine fragrance, lifestyle and spa brands to create unforgettable hotel experiences. Ready to join the beauty parade? Visit: vanitygroup.com
View Top Employees from VANITY GROUP",http://www.vanitygroup.com,,vanitygroup.com,https://ahiceconference.com/southeastasia/wp-content/uploads/sites/2/2024/01/VG1489_Vanity-Group-Logo-Suite_v1-06.jpg,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/ibis-singapore-on-bencoolen-af77d973,ACCOR,Accor,sponsor,https://ahiceconference.com/southeastasia/,,"10,001+",,2009,,Hospitality,"We are more than 290,000 hospitality experts placing people at the heart of what we do, creating emotion for our guests, and nurturing passion for service and achievement beyond limits. Building on the strength of our teams and of our fully integrated ecosystem of leading brands, personalized services & expert solutions, we break new ground to reimagine hospitality and inspire new ways to experience the world.",https://www.group.accor.com,https://www.linkedin.com/company/accor/about,accor.com,https://ahiceconference.com/southeastasia/wp-content/uploads/sites/2/2024/01/ahice_aotearoa_sponsor_accor.png,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/accor-plus-116abf32,ACCOR,Accor Plus,sponsor,https://ahiceconference.com/southeastasia/,$345 million,1018.0,+61 1300 363 637,1994,,"Hospitality,  Hospitality General,  Hotel Discounts | Hotel Loyality Marketing | Sales Management |","Accor Plus Information
Join a community of more than 300,000 smart travellers and lifestyle enthusiasts. Accor Plus, the most expansive travel, dining and lifestyle programme in the Asia Pacific, enables you to do more, in more incredible ways imaginable. Enjoy more destinations and styles at over 1,000 hotels and 1,400 restaurants across 20 countries. An extensive range of member-exclusive benefits includes: • Complimentary night(s) at a participating hotel every year • Up to 50% off dining across Asia Pacific and 15% off drinks in Asia • 10% off best available public rate and weekly exclusive member only offers of up to 50% off • Early access to and savings on Accor hotel sales • Exclusive invitations to out of the ordinary events and experiences such as culinary masterclasses with Michelin star chefs, tee off with golf pros and backstage access to the latest theatre shows • Automatic qualification for Elite Silver membership status in ALL - Accor Live Limitless, Accor's global lifestyle loyalty programme. Whether you are indulging in a luxurious escape, on a business trip or on a budget, Accor Plus has a wide range of accommodation styles to suit your travel needs. Our collection of international hotel brands include Banyan Tree, Sofitel Legend, Fairmont, SO/, Sofitel, MGallery, Art Series, Mondrian, Pullman, Swissôtel, Angsana, Mövenpick, Grand Mercure, Quay West, Peppers, The Sebel, Mantra, Cassia, Novotel, Mercure, Tribe, BreakFree, ibis, ibis Styles and ibis Budget. With more than 600 employees and 25 offices in Asia Pacific, we welcome applications of quality candidates for the roles of Call Centre Managers, Sales Managers, Sales and Customer Service staff, and other exciting positions within the company. Offering full training and continuous ongoing coaching and support for all roles, Accor Plus provides endless opportunities to work and travel within the Asia Pacific developing and enhancing careers at any level!
View Top Employees from Accor Plus",https://www.accorplus.com,,accorplus.com,https://ahiceconference.com/southeastasia/wp-content/uploads/sites/2/2024/01/ahice_aotearoa_sponsor_accor.png,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/government-of-south-australia-service-sa-43d70221,Government of South Australia,Government of South Australia,sponsor,https://ahiceconference.com/southeastasia/,$79.5 million,19.0,+61 8 7425 8200,,"PO Box, Adelaide, South Australia 5001, AU",Government Administration,"The Department for Water Information
Government of South Australia Service, founded in 1856 and headquartered in Adelaide, South Australia, is responsible for registration and licensing transactions for vehicle and recreational boating services.
View Top Employees from The Department for Water",https://www.sa.gov.au/,https://au.linkedin.com/company/south-australia-department-of-health/about,www.sa.gov.au,https://ahiceconference.com/southeastasia/wp-content/uploads/sites/2/2024/01/bsa-satc-200x200-1.jpg,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/sa-health-4b93596f,Government of South Australia,SA Health,sponsor,https://ahiceconference.com/southeastasia/,,8324.0,+61 8 7425 5000,,"Citi Centre Building, 11 Hindmarsh Square, Adelaide, South Australia 5000, AU",Hospitals and Health Care,"SA Health Information
Welcome to SA Health. Our vision The best health for South Australians. At SA Health we are committed to protecting and improving the health of all South Australians. We do this by providing leadership in health reform, public health services, health and medical research, policy development and planning, with an increased focus on wellbeing, early intervention and quality care. Our public health services meet the needs of South Australians in metropolitan and regional locations through a network of hospitals and health services. Our mission SA Health will lead and deliver a comprehensive and sustainable health system that aims to ensure healthier, longer and better lives for all South Australians. Our values SA Health is committed to the values of integrity, respect and accountability. We value care, excellence, innovation, creativity, leadership and equity in health care provision and health outcomes. We demonstrate our values in our interactions with others in SA Health, the community and those for whom we care.
View Top Employees from SA Health",http://www.sahealth.sa.gov.au,https://au.linkedin.com/company/sa-health/about,sahealth.sa.gov.au,https://ahiceconference.com/southeastasia/wp-content/uploads/sites/2/2024/01/bsa-satc-200x200-1.jpg,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/department-of-the-premier-and-cabinet-3a2bda0d,Government of South Australia,"Department of the Premier and Cabinet, Government of South Australia",sponsor,https://ahiceconference.com/southeastasia/,,"1,001-5,000 employees",,1856,"15 Murray, Street, Hobart, Tasmania 7000, AU",Government Administration,The Department of the Premier and Cabinet is the lead agency supporting the Premier and Cabinet by developing policy and delivering programs to realise the government's vision for South Australia.,http://dpc.sa.gov.au/,https://au.linkedin.com/company/departmentofthepremierandcabinetsouthaustralia/about,dpc.sa.gov.au,https://ahiceconference.com/southeastasia/wp-content/uploads/sites/2/2024/01/bsa-satc-200x200-1.jpg,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/typsy-37288581,typsy,Typsy,sponsor,https://ahiceconference.com/southeastasia/,$6 million,51-200,(844) 723-5336,2016,"20/31 Queen St, Melbourne, Victoria 3000, AU",E-Learning Providers,"Welcome to Typsy, where we believe every experience matters, and exceptional service is fueled by skilled, confident, and passionate individuals. Elevate your hospitality team and transform guest experiences with our premium skills content, community, and tools. Discover expert-led courses and cutting-edge tools designed to make your team stand out and thrive in the industry. Access a diverse range of curated skills content, featuring industry experts, and earn micro-credentials tailored for your team's growth and career progression. At Typsy, we understand that upskilling is more than acquiring skills—it's about empowering individuals to overcome challenges and achieve personal triumphs. Our platform provides unwavering support throughout your hospitality career journey. Experience seamless upskilling with Typsy—easy, efficient, and effective. Embrace Typsy today for unparalleled content, invaluable credentials, and a vibrant community that fosters success. Proud winners of multiple awards, including the International Training and Education Award by the Victorian Government 2021 & Holon IQ Top50 EdTech platforms 2021.",http://www.typsy.com/enterprise,https://www.linkedin.com/company/typsy/about,typsy.com,https://ahiceconference.com/southeastasia/wp-content/uploads/sites/2/2024/01/typsy-logo-red.png,yes
https://media.licdn.com/dms/image/C4E0BAQFMHgT58N5egA/company-logo_200_200/0/1630629368003/hilton_grand_vacations_logo?e=1727308800&v=beta&t=3DheEAB0SwxU7B9YM_pcRg2gM2EcN3f00_eoaOtc7sU,Hilton,Hilton Grand Vacations,sponsor,https://ahiceconference.com/southeastasia/,,"10,001+",,1992,,Hospitality,"Hilton Grand Vacations is a global leader in vacation ownership, developing, marketing and operating a portfolio of high-quality, shared-ownership properties in highly desired vacation destinations. Our company also manages and operates innovative club membership programs providing exclusive exchange, leisure travel, and reservation services for our Members.",https://careers.hgv.com/,https://fr.linkedin.com/company/hilton-grand-vacations/about,hgv.com,https://ahiceconference.com/southeastasia/wp-content/uploads/sites/2/2024/02/Hilton-Grand-Vacations_Primary_Color_RGB.jpg,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/cultivate-advisors-ddab1214,HOTEL+TOURISM ADVISORS,Cultivate Advisors,sponsor,https://ahiceconference.com/southeastasia/,,77.0,,2013,"2015 Spring Rd 230, Oak Brook, Illinois 60523, US",Professional Training and Coaching,"Cultivate Advisors Information
Cultivate Advisors is an advisory firm that can help take your small business to the next level. All of our business advisors have been previous business owners. They understand the levels of building a business that also include challenges. We have partnered with thousands of business in pursuit to their vision that often leads to year over year double digit revenue and profit growth. We’re throughout North America with clients in 100+ industries. We want to help you grow your business, see if you qualify for our services today!
View Top Employees from Cultivate Advisors",http://cultivateadvisors.com,https://www.linkedin.com/company/cultivateadvisors/about,cultivateadvisors.com,https://ahiceconference.com/southeastasia/wp-content/uploads/sites/2/2024/02/THSA.png,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/horwath-htl-9f91dffd,HOTEL+TOURISM ADVISORS,Horwath HTL Atlanta,sponsor,https://ahiceconference.com/southeastasia/,$65.8 million,200.0,+353 1 448 2200,2005,,Hospitality,"Horwath HTL Information
Horwath HTL is the world's largest consulting organization specialized in the hospitality industry, with 45 offices in 39 countries. We are recognized as the pre-eminent specialist in Hotels, Tourism and Leisure, providing solutions through a combination of international experience and expert local knowledge. Horwath HTL provides consulting and advisory services to the hospitality industry. Our areas of specialty are: Planning and Development Appraisal Reports • Destination and Large Scale Project Master Planning • Facilities Programming • Highest and Best Use of Land Analysis • Hotel Management Company Selection and Contract Negotiation • Macro Tourism Analysis • Market Entry Strategy • Market and Financial Feasibility Studies • Product Conceptualization • Project Capitalization and Financial Structuring • Residual Land Valuation • Strategic Planning Asset Management and Operational Advisory Accountability Review • Asset Management Advisory • Benchmarking • Best Practice Analysis • Capital Expenditure Cost/Benefit Analysis • Litigation Support • Loan Underwriting • Operational Reviews • Owner Representation Property Tax Appeals • Repositioning Strategy and Analysis Transactional and Financial Restructuring • Asset Valuation • Corporate Mergers and Acquisitions Advisory • Due Diligence • Insolvency / Receivership • Investment and Divestment Strategy • Loan Work-out • Pre-lending Review • Strategic Management and Planning • Transaction Management and Closure
View Top Employees from Horwath HTL",https://horwathhtl.com/office/atlanta-ga/,https://www.linkedin.com/company/horwath-htl-usa/about,horwathhtl.com,https://ahiceconference.com/southeastasia/wp-content/uploads/sites/2/2024/02/THSA.png,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/lwha-asset-management-group-ec84f60d,HOTEL+TOURISM ADVISORS,LWHA Asset Management Group,sponsor,https://ahiceconference.com/southeastasia/,$6.3 million,37.0,(212) 300-6684,2011,"200 West 41st Street Suite 602, New York, New York 10036, US",Hospitality,"LWHA Asset and Property Management Services Information
An affiliate of LW Hospitality Advisors; LWHA Asset Management Group is a hospitality centric advisory firm specializing in providing third party Asset Management, Property Management and an array of advisory and professional services designed to improve operating and financial performance. LWHA Asset Management Group prides itself on maximizing value and return on Investment for its clients by increasing revenue, minimizing costs and risk. By unearthing hidden costs, potential revenue opportunities, and unforeseen risk and or lack of compliance, through detailed reviews, audits and analysis LWHA Asset Management Services successfully enhances and protects the value and or ROI for its clients.
View Top Employees from LWHA Asset and Property Management Services",http://www.lwhospitalityadvisors.com,https://www.linkedin.com/company/lwha-asset-and-property-management-services/about,lwhospitalityadvisors.com,https://ahiceconference.com/southeastasia/wp-content/uploads/sites/2/2024/02/THSA.png,yes
